,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-18 18:00:00-04:00,80.78,80.795,80.78,80.79,27,17,2181.275
2021-10-18 18:01:00-04:00,80.79,80.795,80.79,80.795,9,5,727.14
2021-10-18 18:02:00-04:00,80.795,80.795,80.795,80.795,1,1,80.795
2021-10-18 18:03:00-04:00,80.79,80.79,80.79,80.79,3,1,242.37
2021-10-18 18:04:00-04:00,80.79,80.79,80.78,80.785,5,4,403.93
2021-10-18 18:06:00-04:00,80.785,80.79,80.785,80.79,13,5,1050.245
2021-10-18 18:07:00-04:00,80.79,80.79,80.785,80.785,6,2,484.735
2021-10-18 18:08:00-04:00,80.79,80.79,80.79,80.79,3,1,242.37
2021-10-18 18:12:00-04:00,80.785,80.785,80.785,80.785,5,2,403.925
2021-10-18 18:16:00-04:00,80.775,80.775,80.775,80.775,20,4,1615.5
2021-10-18 18:18:00-04:00,80.775,80.775,80.775,80.775,10,2,807.75
2021-10-18 18:20:00-04:00,80.775,80.775,80.77,80.775,10,4,807.72
2021-10-18 18:23:00-04:00,80.77,80.77,80.765,80.765,12,5,969.19
2021-10-18 18:26:00-04:00,80.77,80.77,80.77,80.77,1,1,80.77
2021-10-18 18:30:00-04:00,80.775,80.775,80.765,80.765,18,7,1453.855
2021-10-18 18:33:00-04:00,80.76,80.76,80.76,80.76,6,1,484.56
2021-10-18 18:34:00-04:00,80.765,80.765,80.765,80.765,3,2,242.295
2021-10-18 18:35:00-04:00,80.77,80.77,80.77,80.77,1,1,80.77
2021-10-18 18:36:00-04:00,80.775,80.775,80.765,80.765,6,3,484.61
2021-10-18 18:37:00-04:00,80.77,80.77,80.77,80.77,1,1,80.77
2021-10-18 18:38:00-04:00,80.765,80.765,80.765,80.765,11,4,888.415
2021-10-18 18:42:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-10-18 18:43:00-04:00,80.76,80.76,80.76,80.76,5,1,403.8
2021-10-18 18:44:00-04:00,80.76,80.76,80.76,80.76,3,2,242.28
2021-10-18 18:45:00-04:00,80.76,80.765,80.76,80.76,9,4,726.85
2021-10-18 18:48:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-10-18 18:54:00-04:00,80.76,80.76,80.76,80.76,1,1,80.76
2021-10-18 18:59:00-04:00,80.755,80.755,80.755,80.755,1,1,80.755
2021-10-18 19:00:00-04:00,80.75,80.755,80.75,80.755,5,5,403.755
2021-10-18 19:02:00-04:00,80.76,80.765,80.76,80.76,7,3,565.33
2021-10-18 19:03:00-04:00,80.765,80.765,80.765,80.765,24,7,1938.36
2021-10-18 19:04:00-04:00,80.765,80.765,80.765,80.765,7,3,565.355
2021-10-18 19:05:00-04:00,80.775,80.775,80.765,80.765,21,5,1696.21
2021-10-18 19:07:00-04:00,80.765,80.765,80.765,80.765,4,2,323.06
2021-10-18 19:09:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-10-18 19:11:00-04:00,80.77,80.775,80.77,80.775,18,9,1453.94
2021-10-18 19:12:00-04:00,80.775,80.775,80.775,80.775,1,1,80.775
2021-10-18 19:15:00-04:00,80.775,80.775,80.775,80.775,1,1,80.775
2021-10-18 19:16:00-04:00,80.775,80.775,80.775,80.775,1,1,80.775
2021-10-18 19:17:00-04:00,80.78,80.78,80.78,80.78,2,1,161.56
2021-10-18 19:18:00-04:00,80.775,80.775,80.775,80.775,16,1,1292.4
2021-10-18 19:19:00-04:00,80.78,80.78,80.78,80.78,4,1,323.12
2021-10-18 19:21:00-04:00,80.78,80.785,80.78,80.785,9,2,727.055
2021-10-18 19:22:00-04:00,80.775,80.775,80.775,80.775,10,2,807.75
2021-10-18 19:24:00-04:00,80.785,80.785,80.785,80.785,2,1,161.57
2021-10-18 19:25:00-04:00,80.78,80.78,80.78,80.78,2,1,161.56
2021-10-18 19:28:00-04:00,80.775,80.775,80.775,80.775,3,1,242.325
2021-10-18 19:29:00-04:00,80.78,80.78,80.775,80.775,5,3,403.88
2021-10-18 19:30:00-04:00,80.78,80.785,80.78,80.785,29,3,2342.635
2021-10-18 19:31:00-04:00,80.785,80.785,80.785,80.785,4,4,323.14
2021-10-18 19:32:00-04:00,80.785,80.785,80.785,80.785,6,2,484.71
2021-10-18 19:37:00-04:00,80.785,80.785,80.785,80.785,8,4,646.28
2021-10-18 19:38:00-04:00,80.785,80.785,80.785,80.785,5,2,403.925
2021-10-18 19:40:00-04:00,80.785,80.785,80.785,80.785,12,3,969.42
2021-10-18 19:42:00-04:00,80.79,80.795,80.79,80.795,18,5,1454.265
2021-10-18 19:44:00-04:00,80.795,80.8,80.795,80.8,6,2,484.78
2021-10-18 19:45:00-04:00,80.795,80.8,80.795,80.795,8,4,646.365
2021-10-18 19:46:00-04:00,80.79,80.79,80.79,80.79,1,1,80.79
2021-10-18 19:47:00-04:00,80.79,80.79,80.79,80.79,1,1,80.79
2021-10-18 19:48:00-04:00,80.795,80.795,80.795,80.795,1,1,80.795
2021-10-18 19:49:00-04:00,80.8,80.8,80.8,80.8,1,1,80.8
2021-10-18 19:50:00-04:00,80.8,80.8,80.8,80.8,6,1,484.8
2021-10-18 19:51:00-04:00,80.805,80.805,80.805,80.805,1,1,80.805
2021-10-18 19:52:00-04:00,80.805,80.805,80.805,80.805,3,1,242.415
2021-10-18 19:53:00-04:00,80.805,80.805,80.805,80.805,10,4,808.05
2021-10-18 19:54:00-04:00,80.81,80.81,80.81,80.81,2,2,161.62
2021-10-18 19:55:00-04:00,80.805,80.805,80.805,80.805,3,1,242.415
2021-10-18 19:57:00-04:00,80.805,80.815,80.805,80.815,12,4,969.73
2021-10-18 19:58:00-04:00,80.81,80.81,80.81,80.81,18,2,1454.58
2021-10-18 19:59:00-04:00,80.815,80.815,80.81,80.815,14,6,1131.4
2021-10-18 20:00:00-04:00,80.82,80.825,80.82,80.825,42,16,3394.565
2021-10-18 20:01:00-04:00,80.825,80.835,80.825,80.835,69,26,5577.35
2021-10-18 20:02:00-04:00,80.835,80.845,80.835,80.845,17,9,1374.305
2021-10-18 20:03:00-04:00,80.85,80.85,80.845,80.845,12,7,970.155
2021-10-18 20:04:00-04:00,80.84,80.84,80.84,80.84,12,4,970.08
2021-10-18 20:05:00-04:00,80.84,80.84,80.835,80.835,7,3,565.85
2021-10-18 20:06:00-04:00,80.835,80.835,80.835,80.835,1,1,80.835
